Tumor_Type,Binary_Label,Detailed_Label,Intensity_Mean,Intensity_Std,Contrast,Homogeneity,Energy,Correlation,Dissimilarity
Glioma,0,0,37.777099609375,36.710181819284436,419.6264689912634,0.39585073543074323,0.14159718491725948,0.8445171846701207,9.258620802398658
Glioma,0,0,42.38287353515625,41.03423479176772,476.0885538568515,0.3959482555327596,0.1442544670710542,0.8587897730986738,9.890749242436987
Glioma,0,0,40.21331787109375,40.08241589941315,401.9475298521376,0.4116045222742174,0.1552782406174956,0.8751293504529224,8.977572302801686
Glioma,0,0,44.5582275390625,46.66001249253685,455.2856834933137,0.401486808746637,0.15018647435354976,0.8957250688840248,9.623458715668793
Glioma,0,0,46.74920654296875,51.147445558058585,479.4192189244669,0.3944001348028824,0.13667930930476205,0.908683098781425,9.834745450742531
Glioma,0,0,43.00103759765625,48.98218008836017,373.3402800517189,0.4338713810543544,0.17337402584497486,0.9225089318774377,8.5911223814648
Glioma,0,0,38.32061767578125,50.24942231583869,330.373495770477,0.5694484668128573,0.29783285443860985,0.9349229173792928,7.036368400862663
Glioma,0,0,53.20068359375,41.816728748715356,687.8284446882265,0.25276925901855035,0.05968934167414833,0.8025081370842638,13.555380884200847
Glioma,0,0,48.2801513671875,38.08438226409909,573.4062064062284,0.26750891665046744,0.06330828347504985,0.8015464472052544,12.062979290022394
Glioma,0,0,49.90228271484375,38.97466574564207,567.0834155965791,0.28738119081519553,0.06552854596154947,0.8125172881486344,11.601343077687368
Glioma,0,0,44.052734375,38.44430392453404,491.9201083598011,0.27674160893100075,0.06626094156678196,0.8334101170322892,10.861589688024177
Glioma,0,0,48.001220703125,49.03343335317759,264.79333287967916,0.31254351666171387,0.08207357384578803,0.9450044677178133,8.580876860973678
